order,sub_no,cond,trial,id,p,x,q,y,choice
21,21,1,60,74,20,490,60,460,1
21,21,1,61,180,60,410,20,410,0
21,21,1,62,107,20,500,80,310,1
21,21,1,63,78,40,490,80,10,0
21,21,1,64,14,20,410,100,10,0
21,21,1,65,30,80,410,100,310,1
21,21,1,66,122,40,500,80,10,0
21,21,1,67,110,20,500,60,410,1
21,21,1,68,179,100,490,20,310,0
21,21,1,69,44,40,460,80,10,0
21,21,1,70,162,80,490,80,460,0
21,21,1,71,150,80,500,100,490,1
21,21,1,72,59,80,460,100,310,1
21,21,1,73,82,40,490,100,310,1
21,21,1,74,137,60,500,100,10,0
21,21,1,75,140,60,500,80,410,1
21,21,1,76,134,40,500,80,490,1
21,21,1,77,29,80,410,100,10,0
21,21,1,78,1,20,310,40,10,0
21,21,1,79,84,40,490,80,410,1
21,21,1,80,104,20,500,100,10,0
21,21,1,81,173,40,490,20,410,0
21,21,1,82,161,80,490,40,460,0
21,21,1,83,81,40,490,80,310,1
21,21,1,84,139,60,500,100,310,1
21,21,1,85,97,80,490,100,10,0
21,21,1,86,100,80,490,100,460,1
21,21,1,87,114,20,500,60,460,1
21,21,1,88,53,60,460,100,10,0
21,21,1,89,158,40,460,20,10,0
21,21,1,90,153,100,10,20,10,0
21,21,1,91,4,20,310,100,10,0
21,21,1,92,163,40,490,40,10,0
21,21,1,93,9,60,310,100,10,0
21,21,1,94,141,60,500,100,410,1
21,21,1,95,39,20,460,40,410,1
21,21,1,96,133,40,500,60,490,1
21,21,1,97,25,60,410,80,10,0
21,21,1,98,105,20,500,40,310,1
21,21,1,99,26,60,410,100,10,0
21,21,1,100,123,40,500,100,10,0
21,21,1,101,90,60,490,100,10,0
21,21,1,102,64,20,490,100,10,0
21,21,1,103,116,20,500,100,460,1
21,21,1,104,6,40,310,80,10,0
21,21,1,105,45,40,460,100,10,0
21,21,1,106,175,100,490,40,410,0
21,21,1,107,177,100,490,80,410,0
21,21,1,108,38,20,460,100,310,1
21,21,1,109,169,20,500,20,410,0
21,21,1,110,120,20,500,100,490,1
21,21,1,111,112,20,500,100,410,1
21,21,1,112,18,20,410,100,310,1
21,21,1,113,67,20,490,80,310,1
21,21,1,114,87,40,490,80,460,1
21,21,1,115,61,20,490,40,10,0
21,21,1,116,75,20,490,80,460,1
21,21,1,117,170,80,500,40,500,0
21,21,1,118,80,40,490,60,310,1
21,21,1,119,95,60,490,80,460,1
21,21,1,120,70,20,490,60,410,1
21,21,1,121,94,60,490,100,410,1
21,21,1,122,115,20,500,80,460,1
21,21,1,123,102,20,500,60,10,0
21,21,1,124,166,60,490,20,10,0
21,21,1,125,167,100,490,100,10,0
21,21,1,126,113,20,500,40,460,1
21,21,1,127,79,40,490,100,10,0
21,21,1,128,174,80,500,60,310,0
21,21,1,129,72,20,490,100,410,1
21,21,1,130,13,20,410,80,10,0
21,21,1,131,103,20,500,80,10,0
21,21,1,132,11,20,410,40,10,0
21,21,1,133,63,20,490,80,10,0
21,21,1,134,165,20,410,20,10,0
21,21,1,135,50,40,460,80,410,1
21,21,1,136,7,40,310,100,10,0
21,21,1,137,37,20,460,80,310,1
21,21,1,138,148,80,500,100,410,1
21,21,1,139,108,20,500,100,310,1
21,21,1,140,55,60,460,100,310,1
21,21,1,141,34,20,460,100,10,0
21,21,1,142,56,60,460,80,410,1
21,21,1,143,21,40,410,100,10,0
21,21,1,144,41,20,460,80,410,1
21,21,1,145,129,40,500,100,410,1
21,21,1,146,142,60,500,80,460,1
21,21,1,147,60,80,460,100,410,1
21,21,1,148,46,40,460,60,310,1
21,21,1,149,23,40,410,80,310,1
21,21,1,150,111,20,500,80,410,1
21,21,1,151,136,60,500,80,10,0
21,21,1,152,65,20,490,40,310,1
21,21,1,153,12,20,410,60,10,0
21,21,1,154,71,20,490,80,410,1
21,21,1,155,51,40,460,100,410,1
21,21,1,156,66,20,490,60,310,1
21,21,1,157,144,60,500,80,490,1
21,21,1,158,85,40,490,100,410,1
21,21,1,159,132,40,500,100,460,1
21,21,1,160,88,40,490,100,460,1
21,21,1,161,128,40,500,80,410,1
21,21,1,162,77,40,490,60,10,0
21,21,1,163,155,20,500,20,460,0
21,21,1,164,47,40,460,80,310,1
21,21,1,165,124,40,500,60,310,0
21,21,1,166,157,80,490,80,310,0
21,21,1,167,154,80,500,40,310,0
21,21,1,168,152,100,460,100,310,0
21,21,1,169,15,20,410,40,310,1
21,21,1,170,8,60,310,80,10,0
21,21,1,171,106,20,500,60,310,1
21,21,1,172,73,20,490,40,460,1
21,21,1,173,171,60,310,20,10,0
21,21,1,174,117,20,500,40,490,1
21,21,1,175,40,20,460,60,410,1
21,21,1,176,159,100,490,20,460,0
21,21,1,177,109,20,500,40,410,1
21,21,1,178,125,40,500,80,310,1
21,21,1,179,126,40,500,100,310,1
22,22,0,0,49,40,100,60,50,0
22,22,0,1,174,80,500,60,20,0
22,22,0,2,4,20,20,100,10,1
22,22,0,3,169,20,500,20,50,0
22,22,0,4,126,40,500,100,20,1
22,22,0,5,72,20,200,100,50,1
22,22,0,6,36,20,100,60,20,1
22,22,0,7,171,60,20,20,10,0
22,22,0,8,107,20,500,80,20,1
22,22,0,9,141,60,500,100,50,1
22,22,0,10,167,100,200,100,10,0
22,22,0,11,93,60,200,80,50,1
22,22,0,12,24,40,50,100,20,1
22,22,0,13,150,80,500,100,200,0
22,22,0,14,65,20,200,40,20,0
22,22,0,15,120,20,500,100,200,1
22,22,0,16,29,80,50,100,10,1
22,22,0,17,86,40,200,60,100,1
22,22,0,18,74,20,200,60,100,1
22,22,0,19,173,40,200,20,50,0
22,22,0,20,69,20,200,40,50,1
22,22,0,21,177,100,200,80,50,0
22,22,0,22,90,60,200,100,10,1
22,22,0,23,112,20,500,100,50,1
22,22,0,24,116,20,500,100,100,1
22,22,0,25,53,60,100,100,10,0
22,22,0,26,110,20,500,60,50,1
22,22,0,27,118,20,500,60,200,0
22,22,0,28,142,60,500,80,100,1
22,22,0,29,176,60,20,20,20,0
22,22,0,30,98,80,200,100,20,0
22,22,0,31,89,60,200,80,10,1
22,22,0,32,170,80,500,40,500,0
22,22,0,33,23,40,50,80,20,1
22,22,0,34,9,60,20,100,10,1
22,22,0,35,52,60,100,80,10,0
22,22,0,36,180,60,50,20,50,0
22,22,0,37,15,20,50,40,20,1
22,22,0,38,77,40,200,60,10,0
22,22,0,39,76,20,200,100,100,1
22,22,0,40,128,40,500,80,50,1
22,22,0,41,124,40,500,60,20,0
22,22,0,42,12,20,50,60,10,0
22,22,0,43,18,20,50,100,20,1
22,22,0,44,156,100,100,20,100,0
22,22,0,45,87,40,200,80,100,1
22,22,0,46,100,80,200,100,100,1
22,22,0,47,67,20,200,80,20,1
22,22,0,48,64,20,200,100,10,1
22,22,0,49,114,20,500,60,100,1
22,22,0,50,111,20,500,80,50,0
22,22,0,51,106,20,500,60,20,1
22,22,0,52,43,40,100,60,10,0
22,22,0,53,121,40,500,60,10,0
22,22,0,54,105,20,500,40,20,0
22,22,0,55,30,80,50,100,20,0
22,22,0,56,32,20,100,60,10,1
22,22,0,57,1,20,20,40,10,1
22,22,0,58,75,20,200,80,100,1
22,22,0,59,175,100,200,40,50,0
22,22,0,60,41,20,100,80,50,1
22,22,0,61,63,20,200,80,10,0
22,22,0,62,153,100,10,20,10,0
22,22,0,63,154,80,500,40,20,0
22,22,0,64,162,80,200,80,100,0
22,22,0,65,10,80,20,100,10,1
22,22,0,66,44,40,100,80,10,0
22,22,0,67,95,60,200,80,100,1
22,22,0,68,13,20,50,80,10,1
22,22,0,69,96,60,200,100,100,1
22,22,0,70,22,40,50,60,20,1
22,22,0,71,88,40,200,100,100,1
22,22,0,72,143,60,500,100,100,1
22,22,0,73,20,40,50,80,10,0
22,22,0,74,11,20,50,40,10,1
22,22,0,75,129,40,500,100,50,0
22,22,0,76,16,20,50,60,20,1
22,22,0,77,66,20,200,60,20,1
22,22,0,78,139,60,500,100,20,1
22,22,0,79,31,20,100,40,10,1
22,22,0,80,122,40,500,80,10,0
22,22,0,81,108,20,500,100,20,0
22,22,0,82,97,80,200,100,10,0
22,22,0,83,35,20,100,40,20,0
22,22,0,84,17,20,50,80,20,1
22,22,0,85,137,60,500,100,10,0
22,22,0,86,54,60,100,80,20,1
22,22,0,87,61,20,200,40,10,0
22,22,0,88,37,20,100,80,20,1
22,22,0,89,179,100,200,20,20,0
22,22,0,90,130,40,500,60,100,0
22,22,0,91,131,40,500,80,100,1
22,22,0,92,135,40,500,100,200,1
22,22,0,93,149,80,500,100,100,1
22,22,0,94,19,40,50,60,10,0
22,22,0,95,81,40,200,80,20,0
22,22,0,96,115,20,500,80,100,1
22,22,0,97,83,40,200,60,50,1
22,22,0,98,101,20,500,40,10,0
22,22,0,99,8,60,20,80,10,1
22,22,0,100,109,20,500,40,50,0
22,22,0,101,73,20,200,40,100,0
22,22,0,102,163,40,200,40,10,0
22,22,0,103,3,20,20,80,10,1
22,22,0,104,47,40,100,80,20,0
22,22,0,105,127,40,500,60,50,0
22,22,0,106,164,100,200,100,100,0
22,22,0,107,119,20,500,80,200,1
22,22,0,108,46,40,100,60,20,0
22,22,0,109,56,60,100,80,50,1
22,22,0,110,55,60,100,100,20,1
22,22,0,111,80,40,200,60,20,0
22,22,0,112,140,60,500,80,50,0
22,22,0,113,165,20,50,20,10,0
22,22,0,114,159,100,200,20,100,0
22,22,0,115,14,20,50,100,10,1
22,22,0,116,166,60,200,20,10,0
22,22,0,117,94,60,200,100,50,1
22,22,0,118,102,20,500,60,10,0
22,22,0,119,148,80,500,100,50,0
22,22,0,120,125,40,500,80,20,1
22,22,0,121,145,60,500,100,200,1
22,22,0,122,151,100,500,80,20,0
22,22,0,123,138,60,500,80,20,0
22,22,0,124,5,40,20,60,10,0
22,22,0,125,33,20,100,80,10,1
22,22,0,126,57,60,100,100,50,1
22,22,0,127,6,40,20,80,10,1
22,22,0,128,84,40,200,80,50,1
22,22,0,129,2,20,20,60,10,1
22,22,0,130,60,80,100,100,50,0
22,22,0,131,68,20,200,100,20,1
22,22,0,132,79,40,200,100,10,1
22,22,0,133,7,40,20,100,10,1
22,22,0,134,155,20,500,20,100,0
22,22,0,135,39,20,100,40,50,0
22,22,0,136,133,40,500,60,200,1
22,22,0,137,26,60,50,100,10,1
22,22,0,138,103,20,500,80,10,0
22,22,0,139,152,100,100,100,20,0
22,22,0,140,172,80,20,60,10,0
22,22,0,141,136,60,500,80,10,0
22,22,0,142,160,60,500,20,500,0
22,22,0,143,92,60,200,100,20,1
22,22,0,144,85,40,200,100,50,1
22,22,0,145,144,60,500,80,200,0
22,22,0,146,157,80,200,80,20,0
22,22,0,147,132,40,500,100,100,1
22,22,0,148,91,60,200,80,20,0
22,22,0,149,40,20,100,60,50,1
22,22,0,150,158,40,100,20,10,0
22,22,0,151,113,20,500,40,100,1
22,22,0,152,178,60,500,60,200,0
22,22,0,153,99,80,200,100,50,1
22,22,0,154,123,40,500,100,10,1
22,22,0,155,38,20,100,100,20,1
22,22,0,156,70,20,200,60,50,1
22,22,0,157,50,40,100,80,50,1
22,22,0,158,117,20,500,40,200,0
22,22,0,159,147,80,500,100,20,0
22,22,0,160,28,60,50,100,20,1
22,22,0,161,48,40,100,100,20,1
22,22,0,162,146,80,500,100,10,0
22,22,0,163,104,20,500,100,10,1
22,22,0,164,82,40,200,100,20,1
22,22,0,165,25,60,50,80,10,1
22,22,0,166,27,60,50,80,20,1
22,22,0,167,168,100,10,80,10,0
22,22,0,168,134,40,500,80,200,1
22,22,0,169,59,80,100,100,20,0
22,22,0,170,161,80,200,40,100,0
22,22,0,171,42,20,100,100,50,1
22,22,0,172,58,80,100,100,10,0
22,22,0,173,34,20,100,100,10,1
22,22,0,174,71,20,200,80,50,1
22,22,0,175,62,20,200,60,10,0
22,22,0,176,21,40,50,100,10,1
22,22,0,177,51,40,100,100,50,1
22,22,0,178,45,40,100,100,10,0
22,22,0,179,78,40,200,80,10,1
23,23,1,0,82,40,490,100,310,1
23,23,1,1,20,40,410,80,10,0
23,23,1,2,119,20,500,80,490,1
23,23,1,3,141,60,500,100,410,1
23,23,1,4,6,40,310,80,10,0
23,23,1,5,38,20,460,100,310,1
23,23,1,6,53,60,460,100,10,0
23,23,1,7,116,20,500,100,460,1
23,23,1,8,26,60,410,100,10,0
23,23,1,9,147,80,500,100,310,0
23,23,1,10,174,80,500,60,310,0
23,23,1,11,27,60,410,80,310,1
23,23,1,12,162,80,490,80,460,0
23,23,1,13,48,40,460,100,310,1
23,23,1,14,93,60,490,80,410,1
23,23,1,15,84,40,490,80,410,1
23,23,1,16,22,40,410,60,310,1
23,23,1,17,95,60,490,80,460,1
23,23,1,18,134,40,500,80,490,1
23,23,1,19,62,20,490,60,10,0
23,23,1,20,29,80,410,100,10,0
23,23,1,21,161,80,490,40,460,0
23,23,1,22,39,20,460,40,410,1
23,23,1,23,28,60,410,100,310,1
23,23,1,24,145,60,500,100,490,1
23,23,1,25,125,40,500,80,310,1
23,23,1,26,155,20,500,20,460,0
23,23,1,27,179,100,490,20,310,0
23,23,1,28,45,40,460,100,10,0
23,23,1,29,23,40,410,80,310,1
23,23,1,30,1,20,310,40,10,0
23,23,1,31,51,40,460,100,410,1
23,23,1,32,64,20,490,100,10,0
23,23,1,33,5,40,310,60,10,0
23,23,1,34,106,20,500,60,310,1
23,23,1,35,3,20,310,80,10,0
23,23,1,36,168,100,10,80,10,0
23,23,1,37,81,40,490,80,310,1
23,23,1,38,9,60,310,100,10,0
23,23,1,39,87,40,490,80,460,1
23,23,1,40,35,20,460,40,310,1
23,23,1,41,120,20,500,100,490,1
23,23,1,42,30,80,410,100,310,1
23,23,1,43,94,60,490,100,410,1
23,23,1,44,131,40,500,80,460,1
23,23,1,45,97,80,490,100,10,0
23,23,1,46,60,80,460,100,410,1
23,23,1,47,175,100,490,40,410,0
23,23,1,48,36,20,460,60,310,1
23,23,1,49,14,20,410,100,10,0
23,23,1,50,103,20,500,80,10,0
23,23,1,51,54,60,460,80,310,1
23,23,1,52,167,100,490,100,10,0
23,23,1,53,33,20,460,80,10,0
23,23,1,54,132,40,500,100,460,1
23,23,1,55,150,80,500,100,490,1
23,23,1,56,68,20,490,100,310,1
23,23,1,57,130,40,500,60,460,1
23,23,1,58,85,40,490,100,410,1
23,23,1,59,12,20,410,60,10,0
23,23,1,60,104,20,500,100,10,0
23,23,1,61,146,80,500,100,10,0
23,23,1,62,154,80,500,40,310,0
23,23,1,63,114,20,500,60,460,1
23,23,1,64,71,20,490,80,410,1
23,23,1,65,164,100,490,100,460,0
23,23,1,66,47,40,460,80,310,1
23,23,1,67,126,40,500,100,310,1
23,23,1,68,108,20,500,100,310,1
23,23,1,69,67,20,490,80,310,1
23,23,1,70,123,40,500,100,10,0
23,23,1,71,37,20,460,80,310,1
23,23,1,72,124,40,500,60,310,1
23,23,1,73,110,20,500,60,410,1
23,23,1,74,70,20,490,60,410,1
23,23,1,75,61,20,490,40,10,0
23,23,1,76,127,40,500,60,410,1
23,23,1,77,98,80,490,100,310,1
23,23,1,78,152,100,460,100,310,0
23,23,1,79,140,60,500,80,410,1
23,23,1,80,129,40,500,100,410,1
23,23,1,81,148,80,500,100,410,1
23,23,1,82,156,100,460,20,460,0
23,23,1,83,42,20,460,100,410,1
23,23,1,84,158,40,460,20,10,0
23,23,1,85,170,80,500,40,500,0
23,23,1,86,52,60,460,80,10,0
23,23,1,87,79,40,490,100,10,0
23,23,1,88,65,20,490,40,310,1
23,23,1,89,25,60,410,80,10,0
23,23,1,90,172,80,310,60,10,0
23,23,1,91,55,60,460,100,310,1
23,23,1,92,111,20,500,80,410,1
23,23,1,93,21,40,410,100,10,0
23,23,1,94,43,40,460,60,10,1
23,23,1,95,11,20,410,40,10,0
23,23,1,96,50,40,460,80,410,1
23,23,1,97,92,60,490,100,310,1
23,23,1,98,144,60,500,80,490,1
23,23,1,99,32,20,460,60,10,0
23,23,1,100,63,20,490,80,10,0
23,23,1,101,143,60,500,100,460,1
23,23,1,102,77,40,490,60,10,0
23,23,1,103,176,60,310,20,310,0
23,23,1,104,100,80,490,100,460,1
23,23,1,105,173,40,490,20,410,0
23,23,1,106,166,60,490,20,10,0
23,23,1,107,163,40,490,40,10,0
23,23,1,108,101,20,500,40,10,0
23,23,1,109,8,60,310,80,10,0
23,23,1,110,102,20,500,60,10,0
23,23,1,111,89,60,490,80,10,0
23,23,1,112,58,80,460,100,10,0
23,23,1,113,136,60,500,80,10,0
23,23,1,114,46,40,460,60,310,1
23,23,1,115,117,20,500,40,490,1
23,23,1,116,72,20,490,100,410,1
23,23,1,117,59,80,460,100,310,1
23,23,1,118,69,20,490,40,410,1
23,23,1,119,165,20,410,20,10,0
23,23,1,120,113,20,500,40,460,0
23,23,1,121,4,20,310,100,10,0
23,23,1,122,86,40,490,60,460,1
23,23,1,123,10,80,310,100,10,0
23,23,1,124,49,40,460,60,410,1
23,23,1,125,122,40,500,80,10,0
23,23,1,126,15,20,410,40,310,1
23,23,1,127,16,20,410,60,310,1
23,23,1,128,151,100,500,80,310,0
23,23,1,129,76,20,490,100,460,1
23,23,1,130,118,20,500,60,490,1
23,23,1,131,74,20,490,60,460,1
23,23,1,132,73,20,490,40,460,1
23,23,1,133,169,20,500,20,410,0
23,23,1,134,157,80,490,80,310,0
23,23,1,135,153,100,10,20,10,0
23,23,1,136,13,20,410,80,10,0
23,23,1,137,177,100,490,80,410,0
23,23,1,138,180,60,410,20,410,0
23,23,1,139,2,20,310,60,10,0
23,23,1,140,56,60,460,80,410,1
23,23,1,141,159,100,490,20,460,0
23,23,1,142,139,60,500,100,310,1
23,23,1,143,17,20,410,80,310,1
23,23,1,144,91,60,490,80,310,1
23,23,1,145,80,40,490,60,310,1
23,23,1,146,138,60,500,80,310,1
23,23,1,147,83,40,490,60,410,1
23,23,1,148,75,20,490,80,460,1
23,23,1,149,31,20,460,40,10,0
23,23,1,150,18,20,410,100,310,1
23,23,1,151,40,20,460,60,410,1
23,23,1,152,133,40,500,60,490,1
23,23,1,153,178,60,500,60,490,0
23,23,1,154,7,40,310,100,10,0
23,23,1,155,90,60,490,100,10,0
23,23,1,156,88,40,490,100,460,1
23,23,1,157,109,20,500,40,410,1
23,23,1,158,107,20,500,80,310,1
23,23,1,159,66,20,490,60,310,1
23,23,1,160,57,60,460,100,410,1
23,23,1,161,44,40,460,80,10,0
23,23,1,162,160,60,500,20,500,0
23,23,1,163,128,40,500,80,410,1
23,23,1,164,149,80,500,100,460,1
23,23,1,165,115,20,500,80,460,1
23,23,1,166,121,40,500,60,10,0
23,23,1,167,41,20,460,80,410,1
23,23,1,168,19,40,410,60,10,0
23,23,1,169,137,60,500,100,10,0
23,23,1,170,105,20,500,40,310,1
23,23,1,171,24,40,410,100,310,1
23,23,1,172,96,60,490,100,460,1
23,23,1,173,112,20,500,100,410,1
23,23,1,174,99,80,490,100,410,1
23,23,1,175,135,40,500,100,490,1
23,23,1,176,171,60,310,20,10,0
23,23,1,177,142,60,500,80,460,1
23,23,1,178,78,40,490,80,10,0
23,23,1,179,34,20,460,100,10,0
24,24,0,0,83,40,200,60,50,0
24,24,0,1,156,100,100,20,100,0
24,24,0,2,7,40,20,100,10,1
24,24,0,3,19,40,50,60,10,1
24,24,0,4,106,20,500,60,20,0
24,24,0,5,118,20,500,60,200,1
24,24,0,6,135,40,500,100,200,1
24,24,0,7,150,80,500,100,200,1
24,24,0,8,14,20,50,100,10,1
24,24,0,9,85,40,200,100,50,1
24,24,0,10,174,80,500,60,20,0
24,24,0,11,41,20,100,80,50,1
24,24,0,12,8,60,20,80,10,1
24,24,0,13,54,60,100,80,20,0
24,24,0,14,45,40,100,100,10,1
24,24,0,15,40,20,100,60,50,1
24,24,0,16,124,40,500,60,20,0
24,24,0,17,35,20,100,40,20,0
24,24,0,18,173,40,200,20,50,0
24,24,0,19,162,80,200,80,100,0
24,24,0,20,107,20,500,80,20,1
24,24,0,21,117,20,500,40,200,1
24,24,0,22,33,20,100,80,10,1
24,24,0,23,88,40,200,100,100,1
24,24,0,24,170,80,500,40,500,0
24,24,0,25,171,60,20,20,10,0
24,24,0,26,159,100,200,20,100,0
24,24,0,27,69,20,200,40,50,1
24,24,0,28,52,60,100,80,10,0
24,24,0,29,179,100,200,20,20,0
24,24,0,30,140,60,500,80,50,0
24,24,0,31,80,40,200,60,20,0
24,24,0,32,63,20,200,80,10,1
24,24,0,33,112,20,500,100,50,1
24,24,0,34,72,20,200,100,50,1
24,24,0,35,154,80,500,40,20,0
24,24,0,36,120,20,500,100,200,1
24,24,0,37,93,60,200,80,50,0
24,24,0,38,58,80,100,100,10,0
24,24,0,39,146,80,500,100,10,0
24,24,0,40,48,40,100,100,20,1
24,24,0,41,55,60,100,100,20,0
24,24,0,42,2,20,20,60,10,1
24,24,0,43,10,80,20,100,10,0
24,24,0,44,50,40,100,80,50,1
24,24,0,45,100,80,200,100,100,0
24,24,0,46,26,60,50,100,10,0
24,24,0,47,111,20,500,80,50,1
24,24,0,48,130,40,500,60,100,0
24,24,0,49,116,20,500,100,100,1
24,24,0,50,113,20,500,40,100,1
24,24,0,51,68,20,200,100,20,1
24,24,0,52,176,60,20,20,20,0
24,24,0,53,65,20,200,40,20,0
24,24,0,54,6,40,20,80,10,1
24,24,0,55,136,60,500,80,10,0
24,24,0,56,145,60,500,100,200,1
24,24,0,57,70,20,200,60,50,1
24,24,0,58,71,20,200,80,50,1
24,24,0,59,57,60,100,100,50,1
24,24,0,60,37,20,100,80,20,1
24,24,0,61,86,40,200,60,100,0
24,24,0,62,115,20,500,80,100,1
24,24,0,63,1,20,20,40,10,1
24,24,0,64,15,20,50,40,20,0
24,24,0,65,32,20,100,60,10,1
24,24,0,66,129,40,500,100,50,1
24,24,0,67,75,20,200,80,100,1
24,24,0,68,59,80,100,100,20,0
24,24,0,69,128,40,500,80,50,1
24,24,0,70,180,60,50,20,50,0
24,24,0,71,27,60,50,80,20,0
24,24,0,72,92,60,200,100,20,0
24,24,0,73,101,20,500,40,10,1
24,24,0,74,81,40,200,80,20,1
24,24,0,75,155,20,500,20,100,0
24,24,0,76,131,40,500,80,100,1
24,24,0,77,121,40,500,60,10,0
24,24,0,78,148,80,500,100,50,0
24,24,0,79,66,20,200,60,20,0
24,24,0,80,97,80,200,100,10,0
24,24,0,81,38,20,100,100,20,1
24,24,0,82,149,80,500,100,100,0
24,24,0,83,95,60,200,80,100,1
24,24,0,84,90,60,200,100,10,0
24,24,0,85,143,60,500,100,100,0
24,24,0,86,142,60,500,80,100,0
24,24,0,87,11,20,50,40,10,1
24,24,0,88,119,20,500,80,200,1
24,24,0,89,127,40,500,60,50,1
24,24,0,90,157,80,200,80,20,0
24,24,0,91,103,20,500,80,10,1
24,24,0,92,28,60,50,100,20,1
24,24,0,93,67,20,200,80,20,1
24,24,0,94,164,100,200,100,100,0
24,24,0,95,3,20,20,80,10,1
24,24,0,96,98,80,200,100,20,0
24,24,0,97,163,40,200,40,10,0
24,24,0,98,137,60,500,100,10,0
24,24,0,99,160,60,500,20,500,0
24,24,0,100,53,60,100,100,10,1
24,24,0,101,99,80,200,100,50,0
24,24,0,102,42,20,100,100,50,1
24,24,0,103,39,20,100,40,50,1
24,24,0,104,18,20,50,100,20,1
24,24,0,105,20,40,50,80,10,1
24,24,0,106,177,100,200,80,50,0
24,24,0,107,30,80,50,100,20,1
24,24,0,108,144,60,500,80,200,0
24,24,0,109,151,100,500,80,20,0
24,24,0,110,13,20,50,80,10,1
24,24,0,111,169,20,500,20,50,0
24,24,0,112,168,100,10,80,10,0
24,24,0,113,61,20,200,40,10,0
24,24,0,114,175,100,200,40,50,0
24,24,0,115,29,80,50,100,10,0
24,24,0,116,12,20,50,60,10,1
24,24,0,117,125,40,500,80,20,1
24,24,0,118,43,40,100,60,10,0
24,24,0,119,122,40,500,80,10,1
24,24,0,120,105,20,500,40,20,1
24,24,0,121,123,40,500,100,10,1
24,24,0,122,78,40,200,80,10,1
24,24,0,123,31,20,100,40,10,1
24,24,0,124,167,100,200,100,10,0
24,24,0,125,64,20,200,100,10,1
24,24,0,126,62,20,200,60,10,1
24,24,0,127,49,40,100,60,50,0
24,24,0,128,74,20,200,60,100,1
24,24,0,129,133,40,500,60,200,0
24,24,0,130,165,20,50,20,10,0
24,24,0,131,34,20,100,100,10,1
24,24,0,132,25,60,50,80,10,0
24,24,0,133,82,40,200,100,20,1
24,24,0,134,87,40,200,80,100,1
24,24,0,135,4,20,20,100,10,1
24,24,0,136,161,80,200,40,100,0
24,24,0,137,23,40,50,80,20,1
24,24,0,138,44,40,100,80,10,1
24,24,0,139,96,60,200,100,100,1
24,24,0,140,76,20,200,100,100,1
24,24,0,141,9,60,20,100,10,1
24,24,0,142,102,20,500,60,10,1
24,24,0,143,16,20,50,60,20,1
24,24,0,144,147,80,500,100,20,1
24,24,0,145,56,60,100,80,50,1
24,24,0,146,138,60,500,80,20,0
24,24,0,147,36,20,100,60,20,1
24,24,0,148,91,60,200,80,20,1
24,24,0,149,84,40,200,80,50,1
24,24,0,150,153,100,10,20,10,0
24,24,0,151,152,100,100,100,20,0
24,24,0,152,108,20,500,100,20,1
24,24,0,153,172,80,20,60,10,0
24,24,0,154,94,60,200,100,50,1
24,24,0,155,77,40,200,60,10,0
24,24,0,156,132,40,500,100,100,1
24,24,0,157,139,60,500,100,20,0
24,24,0,158,73,20,200,40,100,1
24,24,0,159,24,40,50,100,20,1
24,24,0,160,104,20,500,100,10,1
24,24,0,161,109,20,500,40,50,0
24,24,0,162,178,60,500,60,200,0
24,24,0,163,51,40,100,100,50,1
24,24,0,164,46,40,100,60,20,1
24,24,0,165,21,40,50,100,10,1
24,24,0,166,158,40,100,20,10,0
24,24,0,167,126,40,500,100,20,0
24,24,0,168,47,40,100,80,20,0
24,24,0,169,17,20,50,80,20,1
24,24,0,170,141,60,500,100,50,1
24,24,0,171,5,40,20,60,10,1
24,24,0,172,110,20,500,60,50,1
24,24,0,173,134,40,500,80,200,1
24,24,0,174,60,80,100,100,50,1
24,24,0,175,114,20,500,60,100,1
24,24,0,176,79,40,200,100,10,1
24,24,0,177,89,60,200,80,10,0
24,24,0,178,22,40,50,60,20,0
24,24,0,179,166,60,200,20,10,0
25,25,1,0,26,60,410,100,10,1
25,25,1,1,47,40,460,80,310,1
25,25,1,2,155,20,500,20,460,1
25,25,1,3,8,60,310,80,10,1
25,25,1,4,11,20,410,40,10,1
25,25,1,5,136,60,500,80,10,1
25,25,1,6,105,20,500,40,310,1
25,25,1,7,34,20,460,100,10,0
25,25,1,8,139,60,500,100,310,0
25,25,1,9,41,20,460,80,410,1
25,25,1,10,24,40,410,100,310,1
25,25,1,11,33,20,460,80,10,0
25,25,1,12,97,80,490,100,10,1
25,25,1,13,39,20,460,40,410,0
25,25,1,14,15,20,410,40,310,1
25,25,1,15,72,20,490,100,410,1
25,25,1,16,3,20,310,80,10,1
25,25,1,17,73,20,490,40,460,1
25,25,1,18,23,40,410,80,310,1
25,25,1,19,145,60,500,100,490,1
25,25,1,20,63,20,490,80,10,1
25,25,1,21,44,40,460,80,10,1
25,25,1,22,69,20,490,40,410,1
25,25,1,23,178,60,500,60,490,1
25,25,1,24,123,40,500,100,10,1
25,25,1,25,121,40,500,60,10,1
25,25,1,26,173,40,490,20,410,1
25,25,1,27,60,80,460,100,410,1
25,25,1,28,7,40,310,100,10,1
25,25,1,29,174,80,500,60,310,1
25,25,1,30,104,20,500,100,10,1
25,25,1,31,51,40,460,100,410,1
25,25,1,32,157,80,490,80,310,1
25,25,1,33,86,40,490,60,460,1
25,25,1,34,148,80,500,100,410,1
25,25,1,35,133,40,500,60,490,1
25,25,1,36,151,100,500,80,310,0
25,25,1,37,119,20,500,80,490,1
